,composition_name,bulk_mod,num_atoms,volume,density,spacegroup,spacegroup_num
8921,C12H44Fe1N10O16,84.27498928871236,83,721.7668387294601,1.4732961062985936,P-1,2
8922,H4Cl2Cu1O2,55.20069684135737,18,234.3086843982734,2.416410230640726,Pmna,53
8923,H3Al3Ca2O8,103.68192324373916,64,724.0604790978782,2.67975442035577,Cmce,64
8924,Ba6F26Mg7,84.4253137918016,39,560.9711982811233,4.404814847345591,Immm,71
8925,Mn2O9Pb2Si2,109.54968115334482,30,431.1960779498597,5.579659877419429,C222_1,20
8926,C2H8Cs2Mg1O10,64.51150878917326,92,1119.2321068897413,2.861616773511959,Pbca,61
8927,I12Zr6,28.622168028274,18,672.1401012355474,5.114475464987056,R-3,148
8928,Bi9I2,23.580778885638978,22,849.5011800253886,8.34522849138279,P2_1/m,11
8929,H2F1O7Rb1Se1U1,77.0529632181091,104,1652.6910791392072,4.3040761347304555,Pnma,62
8930,F12K1Tb3,96.56219262218826,16,252.11486893161458,4.899356414263484,I4/m,87
8931,B1Be1Li1O3,128.994876273823,12,105.36493732069354,2.3564927608738877,P-1,2
8932,Ca7N9Nb1Si2,89.57544620500765,38,545.1625590380804,3.3851717951437625,P2_1/m,11
8933,Cr1N1Nb1,227.54178765264365,6,68.47438629747826,7.707258602800773,P4/nmm,129
8934,C1B1Dy1,115.27233873076132,6,114.01783961375511,5.397996029063512,Cmmm,65
8935,S4V3,125.20075693480206,7,108.61312578202927,4.297379252323799,C2/m,12
8936,Na3P1S4,36.69870981150994,16,352.4145360217279,2.1505362228532188,P-42_1c,114
8937,Ni2Si1,219.97023981998737,12,131.50895213412943,7.347406646865508,Pnma,62
8938,Ga48O204P48,41.363947458568816,150,3652.570490544001,1.8406105840947002,Fm-3c,226
8939,Cu2Na2S4Zr1,68.37870196046453,9,168.5766857351447,3.866808774572941,C2/m,12
8940,Br9Os2Rb3,29.110337068465153,28,937.9432649712894,4.8013351384426946,P6_3/mmc,194
8941,Ni7P5Si2,164.02226959223654,56,696.626891258884,5.929593862262403,Pbcn,60
8942,Cl9Na2O2Pr4,58.01444729114524,34,863.647681269312,3.6942298724581812,P2_1/m,11
8943,Ba3O11Te4,68.42937973498255,36,707.8622107674055,5.153244722517453,P-1,2
8944,H8I6N2Re1,36.34759933871779,34,761.3827201265335,4.290851554215801,P4/mnc,128
8945,Cl37Nd1O12P10Sn2,26.948440476510886,124,3581.090254964404,2.035769975938141,P-1,2
8946,C32Cu1F16N8,101.80728531060126,57,720.9818782524743,1.989740742129546,P-1,2
8947,Be1K2O10Si4,83.91730575522212,68,970.1838958819833,2.461546349047238,P2_1/c,14
8948,Ce5Ge3,83.58482770560161,16,426.78821324511637,7.147362955856197,P6_3/mcm,193
8949,Cl2Cu3O8Pb1V2,81.74769946668486,32,528.6977448564197,4.38847892649547,Ibam,72
8950,C2H12Cd1Cl4N6S2,55.095964940892976,54,693.6810068089432,2.099416820361731,P2_1/c,14
8951,C2Ba2Co1F2O6,98.14006643496795,52,717.9406295998808,4.548142076263795,Pbca,61
8952,C3H18F6Ga1N9,75.22077871382997,296,2881.368661850194,1.6779556401320668,Pa-3,205
8953,Ba2Fe4Nd2O11,134.78918180540998,19,253.5931896096041,6.302565870196888,Cmmm,65
8954,Au2Lu5Te2,94.40725852393794,18,467.4239255120257,10.827895155904054,Cmce,64
8955,As4K6Nb1Tl1,24.177753412489036,48,1581.3514523869803,3.492829195198269,Pnma,62
8956,H2Be4O9Si2,144.08405612166226,34,311.8252994222205,2.5372576757641636,Cmc2_1,36
8957,H42Fe4Mg1O46S6,75.61812351783134,99,998.4863114323456,2.0262361397185464,P-1,2
8958,I3La4Si4,53.34530984312346,22,659.3617730460367,5.28198533638569,C2/m,12
8959,C2Eu4F5N4,152.67023435094939,120,1708.2525757151527,6.088232010852657,P-42_1c,114
8960,Ag1Au1Te2,46.06709689137034,8,213.73459135410528,8.702003795334129,Pmma,51
8961,B4Cu1Li2O10Pb2,112.31102408221295,38,479.64374220425105,4.812673012520608,C2/c,15
8962,H2Cs2O7P2,59.034362715630266,26,423.62523639573016,3.4633277691356503,C2/c,15
8963,F20Sb4Se4Te2,42.89044094302521,240,4858.616212440762,3.9318767081146344,Pbca,61
8964,C4H8Mg1N6O4,68.22861495360335,46,534.4369388896471,1.4196200183263192,P2_1/c,14
8965,C2Br5Ce4,68.67547948849901,11,292.8422033029768,5.579726521709139,Immm,71
8966,Bi9In6K11,20.653628069167063,52,2009.6665013792665,4.957346414961774,P-1,2
8967,B4Re4,207.49404282480273,16,222.10485754700971,11.783842620520963,I4_1/amd,141
8968,H4Fe7O24P6,114.59994899391263,41,455.00093997344453,3.520973968000724,P-1,2
8969,Ba1Br6Th1,32.08714833856805,16,569.387603827773,4.950748432025989,Pmma,51
8970,Hg1O6V2,123.64096372118321,36,446.2256738218362,5.931294807647912,Pbca,61
8971,C6Mg1N6Na4S6,45.07863092765617,46,933.1362326025896,1.6540984709999145,P-31c,163
8972,O4Se3Sm2U2,146.98516543435815,22,421.8851628347514,8.48329869303395,Pbam,55
8973,H16F9N3O6S1Zr2,91.44869923409749,74,693.3413818475832,2.5848649070657665,C2/m,12
8974,C18Cl1O18Os6P1,88.89670266093614,88,1531.0610825890956,3.7135342555582542,P-1,2
8975,Bi4Cs6O9,37.762609794754916,38,1028.0590611512366,5.741610407195294,P-1,2
8976,Ba2Bi1O11V3,90.54195695938617,68,1107.977481446702,4.870527809418914,P2_1/c,14
8977,Ba2Br2Cu2O11Te4,75.49388701910115,42,778.5349003070102,5.323500359315202,P-1,2
8978,Cs4Se15Te1,22.894939819083234,80,2989.1570098427596,4.096681473037175,Pbcm,57
8979,C8Cl4Fe2N3O8P3,51.208734827439066,112,2182.829125105424,1.8638570072061704,P2_1,4
8980,N4Si3,199.84252708336896,28,243.07352445217603,3.833340559266036,Pnma,62
8981,Mo9O25,72.93094907872184,68,1086.8411868823891,3.860729251563538,P2/c,13
8982,Cr7Se8,75.36341296868285,15,294.5952126102072,5.612176078717732,C2/m,12
8983,Ag5Ge1O4,94.24668630990683,40,611.8976139516805,7.337756172876424,P2_1/c,14
8984,Mn2Nb2O9Zn2,155.56791332339992,30,357.94795418689966,5.293171446831628,P-3c1,165
8985,As2K4Te4,19.307989725760248,40,1581.5404347460603,3.4297109719494943,Pnma,62
8986,B4Eu2Rh5,196.91225247686884,11,156.84044871854135,9.12319299715527,Fmmm,69
8987,Ba3Nb2O8,90.43610857857546,13,237.19983773498734,5.080951714366268,R-3m,166
8988,B2K3O6Sm1,80.51063894242098,48,738.583467978707,3.4648019821984195,Pnma,62
8989,H6Cl2N2,30.502452782652025,40,632.4700790610585,1.1023564680506428,Pa-3,205
8990,Co1Na1O2,97.34300924186542,16,173.53226653951583,4.360492579167905,P2_1,4
8991,K2Mo9S11,81.54744652099734,44,924.1408982745123,4.651573396460788,R-3c,167
8992,H2As1Mn1O5,94.37938256503048,36,403.81051281255714,3.485026701768866,C2/c,15
8993,H16Ca1N3O12P3,67.30192021147394,140,1512.2040110085388,1.6828884147597831,P2_1/c,14
8994,H4Mo5O23Rb4Se2,61.827540590755866,152,2511.7670101680965,3.573952122092021,P2_1/c,14
8995,Ag1Ga1P2Se6,34.29934164233736,20,539.9558631241122,4.387248952182136,P-31c,163
8996,Fe1Mo1O1,96.01168010898343,3,37.2444486321466,7.480646410363656,P3m1,156
8997,Ba1Bi4Br2O6,71.61531203735616,13,273.69704733097086,7.456750232873219,I4/mmm,139
8998,Cr2O16P4Pb3,107.72398810816621,100,1390.350890002211,5.281224574191235,P4_12_12,92
8999,Ca1Mn3O15Si5Zn1,133.8506950217039,50,605.2767520342921,3.5704175707709123,P-1,2
9000,Cr1F4,70.52103509080534,40,550.5704346216421,3.088170448140656,C2/c,15
9001,C2H7N4O5P1Zn1,96.5774906710127,80,760.1831907730324,2.3022067323126247,P2_1/c,14
9002,O1Zr3,135.51091256119557,16,291.5624708245321,6.599075317429267,R32,155
9003,Ag3Bi7S12,41.62008373549095,22,548.8054342214489,6.569616308680433,C2/m,12
9004,K3N9Nd2O27,63.033246900758776,164,2577.0532230602466,2.484179574509619,P4_332,212
9005,As1Cu1F7,58.38195452349088,18,267.5749519996212,3.3692540419501564,Imma,74
9006,F3Pb1Rb1,51.27695226198327,10,218.83816204989037,5.306470152617713,R3c,161
9007,As2Ca1Fe1O7Sb1,91.49304458309875,96,1476.903847227839,4.313158318539214,I4_1/a,88
9008,Cl4Cs2Pt1,21.52803725645226,14,546.4246620035126,3.6631522296224404,Cmcm,63
9009,F7K3U1,62.28463592227198,44,813.1669195043585,3.9886630081249326,I4_1/a,88
9010,Ba1Ca2N12P6,110.77277125245823,84,1004.9539581265803,3.7766583502526316,Pa-3,205
9011,H1K6Na15Tl18,23.284563745773994,40,1289.6191709328377,5.484414885265166,Pm-3,200
9012,Bi6O16V3,107.52373019526775,100,1486.03757187138,7.431773933154116,Pnma,62
9013,B9Cs3O21Zn6,76.44927821099242,78,1239.5608915299847,3.2806105647500705,Cmc2_1,36
9014,As5K6Sn3,24.626425416229118,56,1822.6786607387066,3.5178214536738404,Pmmn,59
9015,Cu1N6,69.43553121477936,28,389.6874363741296,2.5155817500439244,Pnma,62
9016,C19Er10Ru10,248.4322885052754,39,495.46786377624335,9.757743579869215,Cm,8
9017,C17O17Os6S2,87.14174597949271,168,2992.4595654205386,3.7327129732412785,P2_12_12_1,19
9018,B2Ba1Be2O6,125.58094673519358,22,248.94105399470672,3.641640861151173,Fddd,70
9019,Br2O11Te6,58.70842649159638,38,672.2055258520409,5.441550187763545,Cmcm,63
9020,Ge1K2O15Si6,93.37030478600086,48,668.7016900435244,2.7779409912214508,Cc,9
9021,Cs3Mn4O36P12,80.16617024918774,55,845.3099983480593,3.0765322862377156,C2/m,12
9022,Cl5N4O1P3S1,33.82471394331422,56,1301.9404407486013,1.9094648811875836,Pnma,62
9023,Ga4Ge1Pb4S12,45.246880206120174,42,1025.2428612711055,5.069880938029224,P-42_1c,114
9024,H1Al2Ca2Fe1O13Si3,138.34978111178867,44,477.2355426963063,3.3627289123001893,P2_1/m,11
9025,Cs5Te3,13.513368160871266,16,818.4700999922695,4.2497040024584685,I4/m,87
9026,Au2O3,74.64080351943831,10,141.0330904790057,10.406696031567849,Fdd2,43
9027,C13H35Cl1Ge1O1Si3Zn1,45.35825844796079,220,2856.6954695438785,1.0815868929495407,P2_1/c,14
9028,Co1Cs2O3,42.12123777559581,24,546.7706045357579,4.528064557949086,Cmce,64
9029,Cu1Pb1S3Sb1,45.053061794494766,24,576.0745317553351,5.634736879714322,Pmn2_1,31
9030,O5V3,164.59754628871534,16,173.96447783300468,4.444691250883221,C2,5
9031,Na2O3Ti1,100.8125455254939,24,272.87179656526524,3.4527383589708203,C2/c,15
9032,O12Se4,34.47738031620151,16,323.21433137472917,2.6090309798892686,P2_12_12_1,19
9033,H16B12,36.33983299588405,112,1623.1132904510334,0.5968890417241739,Pna2_1,33
9034,Cs2Hg2In2S6,30.792874271676048,48,1510.4114360574495,4.789039780228177,C2/c,15
9035,Ag8Ca19N7,46.044572365953336,34,776.0817040848376,3.6854833497783805,Fm-3m,225
9036,Al1Cl4Li1O6S3,40.65694848575167,60,1370.0326563997555,1.78376885195211,Pnma,62
9037,C2H8N4O4S2,72.85421552064463,40,429.20936723393737,1.6731873346990962,P-1,2
9038,Cs1K1Mo4O26P6,80.44007363549974,152,2383.013040301674,3.226544861754316,P2_1/c,14
9039,C8H24Cl2Ru1S4,54.3939976591448,156,1844.119990128384,1.5146018120257718,Pbca,61
9040,Cl4S9W1,18.285793539730687,112,3775.171548430243,2.161416023757217,P-42_1c,114
9041,H18Al2Mg1O18P2,104.83345975092733,41,340.2338762980267,2.178436305064616,P-1,2
9042,C6Ca3N6O6,119.92467075402449,42,472.2913244729809,2.6181996120492714,R3c,161
9043,Ba2O9V3,91.60571715834276,28,438.68275328185257,4.326376639891781,P2_1,4
9044,Ge4I4S6,16.243627434900283,28,1114.1440580589715,2.952718099533369,P-3,147
9045,H7La2O11P3,102.78468748971531,46,563.3881671527892,3.2644467190681214,P-1,2
9046,H6As5F31Hg2O2,59.538795134255494,92,1252.0219706543185,3.720987727335727,P2_1/c,14
9047,C1B1F3K1N1,55.37467663085649,56,929.570521723173,1.8995613009647891,Pbcn,60
9048,C3H16N6O21Re4Sr2,79.63205402050038,104,1357.140178004485,3.407007505780858,Fdd2,43
9049,F9Nb1Se1,55.52398981295061,44,759.9967924487413,2.996429249867315,R3,146
9050,C1Na1Np1O5,113.7394098393084,16,238.87931387109725,4.893730977469074,Pmn2_1,31
9051,Nb2O5,141.12079532064234,98,1436.934978242596,4.3004206622122565,P2,3
9052,C1K1N1S1,38.13644186782069,8,180.47029108167317,1.7883536165684397,Ima2,46
9053,C8H34As6N16O34V4,77.52535824141756,102,1143.6369053497826,2.2530940472912553,P-1,2
9054,O7P2U1,104.5992336407245,40,700.6104978780533,3.9057136082511223,Pca2_1,29
9055,Cs1F3Li2,59.295246672434175,6,84.63198249548384,3.998359255433145,I4/mmm,139
9056,In2P2Sr1,43.00279684247585,10,269.39234032346513,4.674834221628704,P6_3/mmc,194
9057,La1O12Sb5,121.20281675086811,18,264.08063721835555,5.908822792112587,R-3m,166
9058,Cl3Hg6O2,34.83655777766278,88,2189.1280348583946,8.143054896023862,Ia-3d,230
9059,C12As2F12N12Zn1,59.68079122068694,39,638.5391941853227,1.96454766853865,R-3,148
9060,Mn1Si2Zr1,143.64223348262692,24,353.2319753646701,5.706990574787704,Immm,71
9061,Cu2O5S1,97.52393965411426,16,199.48938178730202,3.981410502911632,C2/m,12
9062,Ba6Ca6Cu9O29Tl5,98.72860439692874,55,795.3454095702249,6.518685568040002,P4/mmm,123
9063,C4B1N4Rb1,49.60325763668037,20,402.3024103797014,1.6539117666076477,I4_1/a,88
9064,La1Nb7O12,199.26060319872943,80,1033.1448975693474,6.308475114859403,P2_1/c,14
9065,Dy2Fe17N3,195.12645556456803,44,542.4476509677529,8.059427970018415,P6_3/mmc,194
9066,O18Pr10,146.27297740520277,112,1853.0169761080256,6.083147493566386,P2_1/c,14
9067,C1H17Co1N8O8,76.01571315673428,70,657.2805476526598,1.6579490298808122,Cc,9
9068,C6H4K2N6O2Pt1S6,53.10502388184127,54,948.3915985598491,2.3035038105891847,P2_1/c,14
9069,H16B6Ca3O20,113.0903131198526,90,755.530740639931,2.291099195477894,C2/c,15
9070,Ag13As3I4O12,62.406473846539946,64,1221.3872861826342,6.326434411630355,P2_1/m,11
9071,Cs2Cu2S5Sb2,34.82950101275869,22,643.5278516798027,4.111806558295951,P-1,2
9072,Cl10N6O2P4S2,28.288083797477977,48,1215.9231652776516,1.7988326515426016,P2_12_12_1,19
9073,Cu3Na1Te2,60.72625977031194,6,127.16697260508282,6.121926239559269,R3m,160
9074,C16H2O16Os5,92.28625874903031,156,2519.8632688062894,3.6937861739497597,Pnma,62
9075,B2Ca3Ni7,129.28522557635864,12,161.88159178471153,5.6695526975869,R-3m,166
9076,As2K2O9U1,72.5550488516016,56,999.6351270819581,4.053614891711383,Pmmn,59
9077,H12Cl4N4O3Zn1,49.455970298529145,96,1213.6561655494052,1.7695978235858674,Pnma,62
9078,Bi1I6Tl3,16.853639552566342,40,1759.3330769986012,5.978534698929383,P2_1/c,14
9079,C4F12O4Os1Sb2,61.88434591138493,92,1570.660041620069,3.2721972570190694,Pna2_1,33
9080,Br6Na1O2W2,38.320063482983585,11,310.13471204279944,4.830029967017315,C2/m,12
9081,B1Na1O5U1,132.7859752920837,32,442.66130744698927,5.279177879684475,Pbcm,57
9082,H11I1Na3O13V1,47.66165575779409,58,746.650056615094,2.0722868473540568,P-1,2
9083,Ga1S1,46.771558788331255,8,197.88060415013402,3.4166653419521875,P6_3/mmc,194
9084,H17Cl1N6O3Ru1,70.65843463763716,56,527.9055527832794,1.7973290778055442,Cmc2_1,36
9085,Li1O3V1,86.30036808509057,20,249.13555004896818,2.8228655238386806,C2/c,15
9086,B2Li3O6Sc1,113.12464525948012,24,238.61385136640808,2.552562640781395,P2_1/c,14
9087,Nb2O15Pb2Se4,80.99000097342042,46,763.3369616501556,5.029642012956659,C2/c,15
9088,Cl5P4S4Ta1,29.016788133758133,28,873.4945828626905,2.3206550088084974,P-1,2
9089,B1O2Tl1,101.26727123503422,32,550.8059052271489,5.961792285065406,P4_1,76
9090,Al3Si1Tb6,74.78872547023093,40,1036.1697007285502,6.811468351447326,I4/mcm,140
9091,Cl6Mo1,18.823809615493865,21,637.951448996854,2.4102398451695515,P-3m1,164
9092,Be3Ca1Mn2O12Si3,147.77649521765616,84,892.3742659174712,3.373573842349631,P2_1/c,14
9093,Er10O21W2,208.02911621474163,132,1774.5523275365051,8.894340693745859,Pbcn,60
9094,H6Li1N1O6,67.3291052843433,28,267.10107610720814,1.5292532109240595,Cmcm,63
9095,F25O6Re1Te5,55.68832229530624,148,2341.5858182478814,3.957529029736134,P2_1/c,14
9096,H8Cd3Cl7K1O4,45.59655682168526,46,800.2564832073973,2.890750142100972,P2_1/m,11
9097,O2Ti1,171.15474520217785,48,571.0085706905214,3.716099205302908,Pnma,62
9098,Fe4O16Si2Sn7,121.75382648108692,58,784.8653071518306,5.782254723141424,P-3m1,164
9099,Ag2O6P1V1,117.96686448861288,20,257.50489888082745,5.076936309043927,C2/m,12
9100,C1F1Mg1O3Rb1,78.57015123602294,21,292.77205578713114,3.21215836857363,P-62m,189
9101,C11H19B10Co1,89.03660398640568,82,775.4416365857999,1.3632724362409796,P-1,2
9102,As2In1Na1O7,87.0014800650387,44,621.0364529394241,4.274332497481574,C2/c,15
9103,La8O21Ru4,167.89871826731505,66,935.7097225115486,6.571496564497729,P6_3cm,185
9104,H4Al2O9Si2,119.88675769353425,34,342.42546977649494,2.5038177896109413,Cc,9
9105,Cr6F2O32Pb10Si2Zn1,88.62511978076108,53,830.7670706461,6.1074085605172455,P-1,2
9106,Cu1Ga2O10Se3,86.83606730713721,64,883.5178157461886,4.509703867754169,Pmna,53
9107,H1N3Th2,190.72922807759247,6,86.36416875339815,9.750180898745054,P3m1,156
9108,As3K5O10,49.82693741503419,72,1302.351632864276,2.9593491258187212,P2_12_12_1,19
9109,Ba1Cu8P4,102.67006277309343,13,201.13036155397006,6.353761461457205,I4/m,87
9110,C10H30N2Si4,56.35452367899685,92,1018.7718974964421,0.9476502133015416,P2_1/c,14
9111,H16Ca4F1Na1O28Si8,90.26417023040148,116,1285.5467069913457,2.3020510665303675,Pnnm,58
9112,F4O1Tc1,56.61643862413063,36,621.7974188539584,3.044311319756699,P6_3/m,176
9113,B4Er1Ni1,245.87280306284626,24,238.64688628893597,7.492427757835855,I4/mmm,139
9114,Pu1Sn2,92.73515758976656,12,309.04793320291117,10.346831433655955,I4_1/amd,141
9115,Ag6Ce1N9O27,81.13331609641955,86,1196.0469034666874,3.7357034664427236,R-3c,167
9116,Cu8Ge1Se6,74.72122898623462,90,1651.716945860069,6.362410246826632,P6_3cm,185
9117,Cu1O4Te1,84.734451810506,6,83.51995302430551,5.07275088229118,P2/m,10
9118,Ag5Cs1Te3,40.2204491213477,36,1035.9626207571462,6.764513758912406,P4_2/mnm,136
9119,C2H6Mo1O4Sn1,61.62546515268672,56,754.436177857564,2.71798228279701,Pnma,62
9120,K3Nb8O21,113.66855599308363,64,921.9672232060159,4.310110610332195,P6_3/mcm,193
9121,Ba1Ni4O8,86.48859312087153,26,364.68252412751656,4.554255046519359,R-3m,166
9122,Al4Eu8Na4P12,60.79137766016936,28,645.3563309495947,4.598780650729239,C2/m,12
9123,Cu5Na8O10,66.23763030558061,23,313.41172155613094,3.505556970778876,Cm,8
9124,Co3O8U2,109.72332448164026,26,477.50718628966297,5.4308554639105235,Pm,6
9125,Cl9Nd7S6,64.86527435645968,44,1152.3397069718155,4.384032333184372,P2/c,13
9126,H2F2O5S1Sn2,73.43621444931962,48,679.1174849004985,3.8094801408040784,P2_1/c,14
9127,Bi7K3O24S4,77.78523068628834,152,2520.2021355068287,5.5146646751555295,C2/c,15
9128,O10P2U2,147.23221447902554,28,430.5421031041109,5.384166476712253,P-1,2
9129,O2S1Sc2,147.3421894535864,10,137.62549165236902,3.715627619364967,P6_3/mmc,194
9130,C4H8Na1O12Y1,84.88251628397143,104,1112.4875147250777,2.1493646281240237,Pc,7
9131,C2H5As1F6O2,64.67736064903904,64,763.8801287056339,2.1735773548026693,P2_1/c,14
9132,H1Cu1O5S1Tl1,90.79138671896096,18,242.9858302705175,5.207415771204114,P2_1/m,11
9133,C2H18N18,75.89158985969343,76,705.556835033058,1.385208340723847,P2_1/c,14
9134,Mn2O5Sr2,97.80132647433528,18,250.61972051078223,4.8382828648630465,Ima2,46
9135,Al1Ca1O5Ta1,142.1147995170185,16,208.26319853195088,5.230536695316907,C2/c,15
9136,H5Mn1O7S1,83.36298458301398,56,560.3570971706216,2.418557571773255,P2_1/c,14
9137,H7F1N2,65.91644919960667,40,353.05658134601833,1.0171854232558981,Pca2_1,29
9138,B10Rh14Sr5,154.9312081571719,29,409.1316027999137,8.064161902528959,Fmmm,69
9139,F17O2Sb3U1,60.10760034434117,92,1648.6207004143014,3.8608330310296592,P2_1/c,14
9140,C4F8Te1,52.159105347361596,312,5230.075002568823,2.4965261414388626,Fd-3c,228
9141,Cu5Sn4,92.39843507956544,36,648.0221770484682,8.123755603609386,P2_1/c,14
9142,Ga1Li1O6Se2,79.19628059818878,40,577.2091507498374,3.804109260146959,I-42d,122
9143,Cs2F6Ga1Li1,52.24913139273589,10,181.49323635880972,4.17634572282999,P-3m1,164
9144,S1Zr1,121.453273662732,2,36.114131428865434,5.6688668086978575,Fm-3m,225
9145,C12H32Al2O28,87.50879914054124,296,2805.3321953115965,1.6060720412524467,I4_1/acd,142
9146,Ba2N5O10Tl1,58.57094138144014,72,1271.281439242218,3.7047022470579125,Pca2_1,29
9147,B2Pb2S5,61.657584203609915,72,1497.5319837326251,5.290077281856648,P4_12_12,92
9148,B1Fe3,247.48339090142875,16,157.14106002611462,7.5384625844480775,Pnma,62
9149,H6Fe1O9P3,79.8899763041941,38,423.95915680120333,2.3407124148462475,Cc,9
9150,Cu6S4Tl1,86.46005897601795,11,185.8155206011481,6.379934701979897,I4/mmm,139
9151,H10As4Cu1O16,79.40004802743643,31,341.0593614925259,3.063926711245621,P-1,2
9152,Ba2Ca1Cu2O14Sm2Ti3,144.40916515180768,24,313.8549154332074,5.873494735674464,P4/mmm,123
9153,H4Cu1Eu2O12S2,119.71269300333202,42,489.06041220621097,4.26205727219835,P2_1/c,14
9154,Ba1O15V10,155.67577096875942,52,595.5905718594058,4.944520137538386,Cmce,64
9155,C2Cl2Hg3N4,51.22735045303743,44,864.9770011272232,5.780167282350152,Pca2_1,29
9156,Na11O16U5,110.31015611095063,64,908.2910155584653,6.212310904678769,P4_232,208
9157,Na1Te3,27.913285995481125,48,1603.1656827236902,5.043743927237071,P-3c1,165
9158,Cl8Fe7O18Sb10,60.14093284952376,43,807.8131200133416,4.481467255986815,P-1,2
9159,N2Ru1,205.57616536700993,6,52.42913221429416,8.176676572614147,P4/mbm,127
9160,C5H4Fe1N6Na2O3,58.78218819299808,84,1153.0843220192746,1.7162825444215994,Pnnm,58
9161,Be2K4O4,49.928102730557,20,333.43164540858334,2.374685782489046,P2_1/c,14
9162,H3Al1,51.88625925558049,24,233.9909646569808,1.2776152336228037,Pnnm,58
9163,C4Er4Ni13,221.43379730008596,21,267.90631100919325,9.1739244194843,Cmmm,65
9164,O9Sc2Se3,82.8491140161591,28,470.9662295266631,3.3198102117113835,P6_3/m,176
9165,Be3P2,75.18623765679173,10,130.9715197371367,2.2563916924325276,Pn-3m,224
9166,C4H18Cl2Cu1N10O2,71.32292410461896,74,760.6579136754829,1.6272459514129738,P-1,2
9167,B4Ba5O11,90.27189464017316,240,3824.2302225114363,4.720123283477983,P2_12_12_1,19
9168,Ca4Cu3P5Zn2,68.02883905728117,28,527.6275378838723,4.007221831068553,P6_3/mmc,194
9169,Ba1O7Si2Zn2,99.08427707651741,24,351.21186259038654,4.1257876870950385,Cmcm,63
9170,Au1I2K5O2,27.805555129155206,20,586.8015971320857,3.838731451612027,Pbam,55
9171,Co6Ho5Sn18,91.15665639036503,116,2550.343965992451,8.633718704565315,I4_1/acd,142
9172,C2H12N4O26Pb3Re6S2,82.7967818761305,110,1608.5170219433408,4.7716891835164565,P-42_1m,113
9173,B5O10Rb3Zn1,75.35384220236067,76,1161.1878303948022,3.0652019102901966,P2_1/c,14
9174,K2P2Se6,30.13354286845057,30,926.4810904580179,3.3009150155829663,P3_121,152
9175,Cs2O15Si6U1,84.37754540549287,48,842.0057690411124,3.5985087054950196,Cmc2_1,36
9176,O5Sb5Sm9,93.69295129668663,38,931.8027989423139,7.278111243691569,P4/n,85
9177,Ba6Cl2Ir1Nb2O12,77.06493373813426,23,474.38454051907803,5.127713480105966,P-3m1,164
9178,Co1O2,117.89702551904483,12,124.53609843719329,4.849875080277291,Imma,74
9179,C6H18Br3N1Sn1,47.695764324693904,116,1528.2310540456099,2.0107557706927683,Pbcm,57
9180,H1Na1O5Ti2,99.95760493238234,9,114.77415103786319,2.889651733268953,P1,1
9181,C2H4N2Ni1S4,56.0735345141383,52,804.3783886842235,2.006737839904793,P2_1/c,14
9182,F4Li1Mn1,73.05367495801661,12,151.91276252228613,3.0141369387484676,Cmcm,63
9183,B10F12,78.80542500087142,44,604.1077878675553,1.84765691917186,I4_1/a,88
9184,Cl1F4Na15O20S5,63.309544147797396,135,1862.6807304414313,2.5048916005782456,P31m,157
9185,Fe12La1O19,147.75050607274466,64,721.7214900360046,5.121744554397559,P6_3/mmc,194
9186,H10Na2O5S1,57.783605905098106,36,356.78912777642756,1.5649097164601589,Cmcm,63
9187,F14O2Os1Sb2,56.85363808638826,38,608.731972930004,3.992102934256237,P-1,2
9188,C12H36N2Rb2Si4,51.65667335424243,112,1262.7280753833334,1.2932250041626117,P2_1/c,14
9189,H2F6K2O1Sn1,50.07221312490435,48,767.0758057727825,2.8480716935484254,C2/c,15
9190,C6B3Br5La9,93.0428323428551,46,1034.3943599878169,5.63201424719207,Pmmn,59
9191,C4As1Cl2F13O2S2,53.085503997760064,96,1516.8630468409267,2.351362391102659,P2_1/c,14
9192,H3N1Na1O3P1,79.50650997420512,18,179.294130368931,2.2041020692260593,P6_3,173
9193,Ga1In1O5Zn2,130.34384929223611,18,220.54970203200665,5.953343642417947,P6_3/mmc,194
9194,C4H21B12I1S2,65.47294741169152,160,1740.6469995660761,1.4881142467214188,P2_1/c,14
9195,C4K3N4O2Re1,50.62852024627836,14,281.5793725231433,2.5922483210558633,P-1,2
9196,C8H24O9Sn4V2,59.444293481053926,188,2390.851821619709,2.3364107814941835,Pnnm,58
9197,Cs1O12Se2V3,80.3859221214969,36,550.5519547634085,3.834368810422881,P6_3,173
9198,O9Rb6Te2,43.12339598567848,34,746.514603238952,4.057292240294311,C2/c,15
9199,I5Ta1,15.051613044761014,48,2247.566399225373,4.8198626746902296,Pnma,62
9200,H4Ag1Cr2O10Sc1,93.04233349024575,18,213.345768212532,3.2755498610534,P-1,2
9201,H2Ca2Cr1I2O11,77.28838020455444,72,1020.9777518421224,3.669011384717096,P2_1/c,14
9202,B18Cs2Na2O30Sr1,105.8333680553611,106,1298.105221450825,2.74770189230204,P2_1/c,14
9203,C4H20B20Te4,59.196738401235464,48,636.6181653652616,2.0731929900559165,P-1,2
9204,H32Cl10Mg2O17Ru2,58.08955366145867,126,1490.7303860673724,2.0262549805935914,P2_1/c,14
9205,K2S10Sb2Sn3,37.527721967320815,34,982.7928967245504,3.3741444768133624,P2_1/c,14
9206,In2P4Sr3,40.23044368526254,18,493.25960004427355,4.150112498224649,Pnnm,58
