,composition_name,original_file_name
3372,C2Ba1Mg1O6,POSCAR_sg155_icsd_024435
3373,H12Li3O10V1,POSCAR_sg146_icsd_174238
3374,Rh17S15,POSCAR_sg221_icsd_023930
3375,H20B3Mg1N3,POSCAR_sg1_icsd_189172
3376,H4N2O8Zn1,POSCAR_sg14_icsd_009286
3377,C12Bi1Co3O12,POSCAR_sg14_icsd_010168
3378,Cs10Ga6Se14,POSCAR_sg12_icsd_030811
3379,H2Ag1Co3O12P3,POSCAR_sg15_icsd_280774
3380,Li2Ni3O14P4,POSCAR_sg14_icsd_083662
3381,Fe4O11Sr4,POSCAR_sg65_icsd_190555
3382,C12Fe2O12Ru1,POSCAR_sg14_icsd_089049
3383,C2H7Cl1O3Se1Sn1,POSCAR_sg2_icsd_782622
3384,Cu1O12P3Th2,POSCAR_sg15_icsd_080863
3385,Hg1I2,POSCAR_sg137_icsd_068262
3386,Hg1I2,POSCAR_sg137_icsd_281133
3387,Hg1I2,POSCAR_sg115_icsd_095272
3388,Hg1I2,POSCAR_sg141_icsd_018126
3389,Hg1I2,POSCAR_sg137_icsd_181575
3390,C1Fe4,POSCAR_sg87_icsd_187144
3391,C1Fe4,POSCAR_sg215_icsd_044729
3392,Ge4Na4O13Sc2,POSCAR_sg33_icsd_166629
3393,K2Mo7O20,POSCAR_sg57_icsd_074043
3394,B13Lu4Ni1,POSCAR_sg128_icsd_614691
3395,C1As1F11N2S3,POSCAR_sg2_icsd_081839
3396,N8O6P6Sr3,POSCAR_sg147_icsd_163603
3397,Au5K3Pb1,POSCAR_sg74_icsd_107450
3398,C2H6Co1N2O3S2,POSCAR_sg15_icsd_000087
3399,Cr3F1O12Sr5,POSCAR_sg176_icsd_184836
3400,Pd1Se2Tl2,POSCAR_sg55_icsd_079601
3401,F13K1Sb4,POSCAR_sg87_icsd_024740
3402,F13K1Sb4,POSCAR_sg82_icsd_004049
3403,Ca1F6Tb1,POSCAR_sg84_icsd_059986
3404,C2H12N6Ni1S2,POSCAR_sg12_icsd_072515
3405,Ga3Ni5Sn2,POSCAR_sg63_icsd_634933
3406,In2Ni21P6,POSCAR_sg225_icsd_068998
3407,H4B8Ba1O15,POSCAR_sg14_icsd_421417
3408,Se3Tl5,POSCAR_sg85_icsd_020826
3409,Cs2Cu3F12Sn1,POSCAR_sg166_icsd_291388
3410,Cs2Cu3F12Sn1,POSCAR_sg14_icsd_291385
3411,C4H12As1I3,POSCAR_sg84_icsd_077516
3412,Li1O12P3Zr2,POSCAR_sg2_icsd_089456
3413,C16H58Br8Mo6Na2O16,POSCAR_sg2_icsd_281516
3414,H12F6Ga1N3O3,POSCAR_sg2_icsd_082888
3415,O22Pr12,POSCAR_sg14_icsd_082107
3416,C2H8Br3N1Sn1,POSCAR_sg61_icsd_402158
3417,Hg5I6Sb2,POSCAR_sg33_icsd_074921
3418,Al3Fe1Si2,POSCAR_sg60_icsd_079710
3419,C4H24Cl7N4V1,POSCAR_sg13_icsd_110690
3420,H6Cl2Cu3Mg1O6,POSCAR_sg164_icsd_240663
3421,H6Fe1O6S1,POSCAR_sg14_icsd_008239
3422,C2Ba1F2O6Pb2,POSCAR_sg166_icsd_280899
3423,C4H22B18Ni1,POSCAR_sg14_icsd_015288
3424,K1Li1O1,POSCAR_sg64_icsd_030964
3425,O12Sc2W3,POSCAR_sg60_icsd_391468
3426,H4K2N2O2Si1,POSCAR_sg14_icsd_073152
3427,Cl8O1P1Sb1,POSCAR_sg62_icsd_026493
3428,H8Co3F4N2O12P4,POSCAR_sg14_icsd_261591
3429,C20H20Cu2F8N4O4V2,POSCAR_sg14_icsd_251433
3430,C12Gd8Rh5,POSCAR_sg12_icsd_617956
3431,Hg3Rb2S8Sn2,POSCAR_sg14_icsd_085599
3432,Cd3Rb2S4,POSCAR_sg62_icsd_081656
3433,Al1K2Na1P2,POSCAR_sg72_icsd_073279
3434,C9H27N3O5S2,POSCAR_sg14_icsd_248799
3435,Cs3Fe1Mo4O15,POSCAR_sg14_icsd_420803
3436,B1Ba3Br3O3,POSCAR_sg2_icsd_190942
3437,B2Fe2K2O7,POSCAR_sg150_icsd_247415
3438,H4Er1I3O11,POSCAR_sg2_icsd_238585
3439,Au1N5O14,POSCAR_sg14_icsd_161776
3440,H1F3Na2O5S1Te1,POSCAR_sg14_icsd_020729
3441,Cu2O4Se1,POSCAR_sg198_icsd_291136
3442,Cu2O4Se1,POSCAR_sg14_icsd_060653
3443,Cs2P2S12Ta2,POSCAR_sg14_icsd_170286
3444,C3Ba2Cs2O9,POSCAR_sg199_icsd_073170
3445,Ca4O14Te5,POSCAR_sg61_icsd_413059
3446,Co3La4O9,POSCAR_sg62_icsd_086177
3447,Er3P4Pd7,POSCAR_sg12_icsd_074936
3448,Ba3O16Se4V2,POSCAR_sg14_icsd_261181
3449,B4Ba7S13,POSCAR_sg15_icsd_170284
3450,C7H22Cl2Gd1N1O9,POSCAR_sg14_icsd_238262
3451,H2Mg7O16Si4,POSCAR_sg51_icsd_081140
3452,Nb4O12U1,POSCAR_sg71_icsd_036462
3453,Ce1Pd1Sb3,POSCAR_sg129_icsd_602477
3454,Br2O6Pb3Se2,POSCAR_sg15_icsd_424287
3455,Au8Sn3Sr3,POSCAR_sg58_icsd_251066
3456,H3F12O2Pd2,POSCAR_sg2_icsd_195927
3457,Fe2O12Pb3Te2,POSCAR_sg9_icsd_405781
3458,H17N5S3Si1,POSCAR_sg2_icsd_420001
3459,B2Mo1O9Pr2,POSCAR_sg2_icsd_241225
3460,C2H1Cl11N1Sb1,POSCAR_sg14_icsd_073282
3461,H16Na2O8P2S6Sr1,POSCAR_sg15_icsd_260820
3462,Mg9Sn5,POSCAR_sg146_icsd_055577
3463,La1O9Ta3,POSCAR_sg62_icsd_066283
3464,C2H8Co1O8,POSCAR_sg2_icsd_109853
3465,Ca4Cs7N45,POSCAR_sg2_icsd_030697
3466,Ag1Bi1Cr4O14,POSCAR_sg79_icsd_014234
3467,H14Cd1F5Ga1O7,POSCAR_sg2_icsd_028224
3468,H1Al1O12Pb2Si4,POSCAR_sg12_icsd_290110
3469,Cs8O16Si6,POSCAR_sg2_icsd_424961
3470,C2Cr2V1,POSCAR_sg63_icsd_043191
3471,F3K2Mn1O4S1,POSCAR_sg60_icsd_415374
3472,F3K2Mn1O4S1,POSCAR_sg14_icsd_415376
3473,Cs2O14P4Pd3,POSCAR_sg36_icsd_170330
3474,Li1O6Os1Sm2,POSCAR_sg14_icsd_416196
3475,Ba2Cl1Mn1O7Si2,POSCAR_sg100_icsd_281430
3476,F14I2Pb8,POSCAR_sg63_icsd_036337
3477,C1Ag1F3O3S1,POSCAR_sg148_icsd_183643
3478,K2O9Si3Ti1,POSCAR_sg146_icsd_412920
3479,F2Na9O20Si4U3,POSCAR_sg2_icsd_237317
3480,Cs2Mn1S6Te2,POSCAR_sg165_icsd_165378
3481,C2H8Cu5I4N2O4,POSCAR_sg2_icsd_170205
3482,C4Cl17Gd10,POSCAR_sg2_icsd_031793
3483,Ag2O7P2Pb1,POSCAR_sg2_icsd_093967
3484,Cs6Mo4O21U2,POSCAR_sg2_icsd_261556
3485,C6H18Cl1N3O3S4,POSCAR_sg29_icsd_407325
3486,K1P1Se6Zr1,POSCAR_sg26_icsd_173622
3487,B1K1O8P2Zn1,POSCAR_sg15_icsd_410869
3488,H16Ni1O10P2,POSCAR_sg15_icsd_281216
3489,Be3Ru2,POSCAR_sg206_icsd_616409
3490,H16B4K1Sc1,POSCAR_sg62_icsd_169888
3491,F3Na7O12S3Sn1,POSCAR_sg186_icsd_250242
3492,H28Na5O22P3,POSCAR_sg2_icsd_026144
3493,Ba1O7Sr1Ta2,POSCAR_sg71_icsd_099953
3494,Na2O1Sb2Ti2,POSCAR_sg139_icsd_069648
3495,S7Sb4Sn1,POSCAR_sg11_icsd_169941
3496,F1Na1O20Rb6Si4U3,POSCAR_sg58_icsd_249903
3497,Cl14O2P2Ti2,POSCAR_sg61_icsd_027520
3498,Cs7N3O5W2,POSCAR_sg14_icsd_411181
3499,F3O1Rb1V1,POSCAR_sg55_icsd_426620
3500,F19Li3Zr4,POSCAR_sg2_icsd_080399
3501,Al1Mg3Mo5Na1O20,POSCAR_sg2_icsd_391347
3502,C2F6K1N1O4S2,POSCAR_sg60_icsd_050526
3503,Bi2Cl8Hg3S2,POSCAR_sg12_icsd_237618
3504,H54Cl4Fe2N18O1,POSCAR_sg2_icsd_423266
3505,C48H126Cl20N18O4P12V10,POSCAR_sg14_icsd_150975
3506,H4K2O12P4Zn3,POSCAR_sg14_icsd_065827
3507,Fe2O4Si1,POSCAR_sg74_icsd_238759
3508,Fe2O4Si1,POSCAR_sg2_icsd_169083
3509,H5B5La1N1O14,POSCAR_sg14_icsd_189521
3510,Ag1Ba7Ga5Se15,POSCAR_sg159_icsd_425497
3511,In1K5Mo4O16,POSCAR_sg9_icsd_201284
3512,Al4O15Sr6Y2,POSCAR_sg5_icsd_262992
3513,Ca2Cu1La2O10Ti2,POSCAR_sg139_icsd_099591
3514,C2B1Fe2Mn5,POSCAR_sg62_icsd_612608
3515,C4H18N8Ni1O4S6,POSCAR_sg19_icsd_029274
3516,H4B6Ba2O13,POSCAR_sg4_icsd_262502
3517,C5K4Mo1N6O1,POSCAR_sg61_icsd_024349
3518,C2H12N2O16P4Zn5,POSCAR_sg19_icsd_170962
3519,Mo3N1Pd2,POSCAR_sg213_icsd_093502
3520,Al1Cl4Cu1,POSCAR_sg112_icsd_035050
3521,K2O14P4Zn3,POSCAR_sg19_icsd_166830
3522,Fe1S2Tl1,POSCAR_sg119_icsd_150822
3523,Fe1S2Tl1,POSCAR_sg12_icsd_659748
3524,Bi2O10Te2W1,POSCAR_sg15_icsd_078917
3525,C3H10Cl1N1O4,POSCAR_sg4_icsd_110284
3526,Cl2Cs1O3Se1Tm1,POSCAR_sg14_icsd_412448
3527,Fe2Se8Ta11,POSCAR_sg58_icsd_040377
3528,H5F1N1O3P1,POSCAR_sg2_icsd_411902
3529,Ag1Ba1S6Sc3,POSCAR_sg62_icsd_079931
3530,Ni4O15P4Tl2,POSCAR_sg15_icsd_098627
3531,Pd3Ta3Te14,POSCAR_sg11_icsd_073313
3532,Cl10Mo2N4S4,POSCAR_sg2_icsd_047102
3533,C18H42Al1Br9N6O6,POSCAR_sg14_icsd_170833
3534,F10Hg3O4S1Ta2,POSCAR_sg43_icsd_060922
3535,H4Li2O12S3,POSCAR_sg56_icsd_078741
3536,F5Pd1Rb3,POSCAR_sg127_icsd_035285
3537,H6As2O11U1,POSCAR_sg15_icsd_411217
3538,H1F1K1O3P1,POSCAR_sg4_icsd_391178
3539,H2Be2Na2O16Si6,POSCAR_sg62_icsd_160817
3540,C2H3Cu4N5,POSCAR_sg186_icsd_414512
3541,F4Li3Mn1O6P2,POSCAR_sg14_icsd_424941
3542,Pd34Se11,POSCAR_sg14_icsd_065053
3543,Nb9O25P1,POSCAR_sg82_icsd_018163
3544,H40Lu6N8O49,POSCAR_sg2_icsd_418826
3545,C1H4Ca7O23Si6,POSCAR_sg8_icsd_156624
3546,O24P6Sr1Zr4,POSCAR_sg148_icsd_151686
3547,C8H10Hg1Mn1N6O2S4,POSCAR_sg33_icsd_170704
3548,Fe1In1O3,POSCAR_sg194_icsd_080469
3549,C8Cu1N6,POSCAR_sg53_icsd_428561
3550,H12B6Mg1O16,POSCAR_sg14_icsd_034189
3551,Na1P1Pd1S4,POSCAR_sg140_icsd_097456
3552,C8H40Br16N2O8Ta6,POSCAR_sg15_icsd_170717
3553,Fe2S4Sr1,POSCAR_sg117_icsd_041720
3554,Fe2S4Sr1,POSCAR_sg125_icsd_071096
3555,H7Th1Zr2,POSCAR_sg227_icsd_056180
3556,C8H12Cu2I2N4,POSCAR_sg14_icsd_239005
3557,Al30Mn2Pd8Si2,POSCAR_sg62_icsd_182623
3558,Ba1Co2Nd1O5,POSCAR_sg47_icsd_096365
3559,C10Fe2O10Se1Te1W1,POSCAR_sg2_icsd_082793
3560,Cl2Li5N1,POSCAR_sg166_icsd_084763
3561,C6H16Mn1O11S3Sn1,POSCAR_sg14_icsd_262121
3562,C12H26Cr1Eu1N6O7S3,POSCAR_sg19_icsd_154379
3563,Cr11K3S18,POSCAR_sg12_icsd_073144
3564,C11H33Co1I1P3,POSCAR_sg14_icsd_249695
3565,H4K4Mo3O17,POSCAR_sg2_icsd_081778
3566,F2Ge1O4V2,POSCAR_sg62_icsd_412050
3567,Si1Ti1,POSCAR_sg25_icsd_652436
3568,Si1Ti1,POSCAR_sg25_icsd_020375
3569,Cl5P1,POSCAR_sg85_icsd_026048
3570,Cl5P1,POSCAR_sg12_icsd_076731
3571,Cr2O7Sr1,POSCAR_sg137_icsd_028411
3572,F1N1Sr2,POSCAR_sg227_icsd_059750
3573,K2Mo8O16,POSCAR_sg13_icsd_060242
3574,Li4N6Si2Sr3,POSCAR_sg12_icsd_421259
3575,H4Co2O10P2Pb1,POSCAR_sg11_icsd_262728
3576,Ag2Ge1K2Se4,POSCAR_sg70_icsd_420014
3577,C15Fe2O15S2W2,POSCAR_sg14_icsd_165079
3578,P4S6,POSCAR_sg11_icsd_423037
3579,S4Sn1Sr2,POSCAR_sg40_icsd_413024
3580,C60Br26,POSCAR_sg148_icsd_079624
3581,Ba1Cu3O4,POSCAR_sg65_icsd_087251
3582,Ba1Cu3O4,POSCAR_sg65_icsd_089232
3583,Ba1Cu3O4,POSCAR_sg65_icsd_065881
3584,H14N4O6Ru1S2,POSCAR_sg14_icsd_069115
3585,H5Na3O6Si1,POSCAR_sg61_icsd_026323
3586,Cu8K5Na3O36S8,POSCAR_sg13_icsd_193926
3587,Na1S2V1,POSCAR_sg164_icsd_644993
3588,K3O8V2Yb1,POSCAR_sg164_icsd_248846
3589,Cs4Ge4O20Sb4,POSCAR_sg98_icsd_072875
3590,Lu1Ni1Sn4,POSCAR_sg65_icsd_106923
3591,As1F9O4Xe2,POSCAR_sg14_icsd_171358
3592,Ag1Ge2Na5S7,POSCAR_sg15_icsd_237455
3593,B6Ca2O11,POSCAR_sg14_icsd_023032
3594,C3H6F9O12S3Tl1,POSCAR_sg15_icsd_281716
3595,C1B2I5La4,POSCAR_sg12_icsd_405294
3596,Cl2Hg5O4,POSCAR_sg72_icsd_024593
3597,Al2Ba1N4O4Si3,POSCAR_sg36_icsd_194213
3598,Cu1Hg1I1S1,POSCAR_sg33_icsd_413309
3599,C1H7N2O5P1,POSCAR_sg61_icsd_280749
3600,Al2Be2Cl2Na8O24Si8,POSCAR_sg82_icsd_055258
3601,In6Na2Se10,POSCAR_sg145_icsd_412845
3602,C1H18Cr1N3O14S2,POSCAR_sg157_icsd_034262
3603,Er17Ru6Te3,POSCAR_sg12_icsd_391431
3604,C9H27As1Si3,POSCAR_sg14_icsd_192549
3605,H2Cu9O20P4,POSCAR_sg2_icsd_080104
3606,C26B14Nd25,POSCAR_sg14_icsd_422788
3607,Ag1Cs2S4Sb1,POSCAR_sg2_icsd_055367
3608,Er4F2O11Si3,POSCAR_sg2_icsd_051510
3609,Bi1K9P4S16,POSCAR_sg18_icsd_173368
3610,K6Nb6O26Si4,POSCAR_sg189_icsd_015938
3611,C2H5N4O3P1Zn1,POSCAR_sg14_icsd_280557
3612,C2H5N4O3P1Zn1,POSCAR_sg15_icsd_280558
3613,Al1B14Er1,POSCAR_sg74_icsd_606084
3614,H20B4Mg1N2,POSCAR_sg19_icsd_189170
3615,C8H6Cu1N8,POSCAR_sg15_icsd_428562
3616,As2Sc3,POSCAR_sg83_icsd_611355
3617,C6H18Re1,POSCAR_sg9_icsd_183761
3618,B2O6Zn3,POSCAR_sg15_icsd_413603
3619,B2O6Zn3,POSCAR_sg9_icsd_026809
3620,B29F1Mg6O58Rb18,POSCAR_sg15_icsd_428171
3621,Nb2O7Pr1Rb1,POSCAR_sg74_icsd_238794
3622,H10B6Mg1O15,POSCAR_sg33_icsd_426601
3623,Na6O22P6Th2,POSCAR_sg2_icsd_032522
3624,I5K2U1,POSCAR_sg62_icsd_041550
3625,C8H20Cl4F12O20V4,POSCAR_sg14_icsd_249396
3626,H6N3P1S1,POSCAR_sg61_icsd_067257
3627,Au2O7Se2,POSCAR_sg32_icsd_037009
3628,H58Mg45O138Si32,POSCAR_sg12_icsd_172734
3629,Li2Mn2O12S3,POSCAR_sg61_icsd_093650
3630,Fe1Ge2O7Y1,POSCAR_sg11_icsd_095935
3631,Li1,POSCAR_sg166_icsd_642105
3632,Li1,POSCAR_sg220_icsd_109012
3633,Li1,POSCAR_sg213_icsd_161377
3634,Li1,POSCAR_sg225_icsd_057408
3635,Li1,POSCAR_sg64_icsd_182499
3636,C8H30Al2B2N2,POSCAR_sg62_icsd_238331
3637,C6H16N1Nd1O13P2,POSCAR_sg14_icsd_248344
3638,Ca2Cu1O3,POSCAR_sg71_icsd_093651
3639,Ca2Cu1O3,POSCAR_sg71_icsd_068885
3640,C2H10F1N2O8P1V2,POSCAR_sg19_icsd_077657
3641,C14Fe4Mo1O14Se2Te2,POSCAR_sg14_icsd_082763
3642,Cl3F18Fe1O9S3Te3,POSCAR_sg14_icsd_036539
3643,Fe1Li1O7P2,POSCAR_sg4_icsd_095751
3644,H2Cs3F1O11V2,POSCAR_sg61_icsd_417965
3645,H18Cr4O24U1,POSCAR_sg15_icsd_419077
3646,C2H8Au1Br1N4S2,POSCAR_sg15_icsd_072684
3647,C4Ba1N6,POSCAR_sg62_icsd_411364
3648,H1Ca1Ni5,POSCAR_sg1_icsd_189752
3649,Ba5Cl2O14V4,POSCAR_sg59_icsd_419514
3650,Ga1Sb1,POSCAR_sg74_icsd_041982
3651,Ba3Co10O17,POSCAR_sg166_icsd_240501
3652,C6Er11Ni60,POSCAR_sg229_icsd_617678
3653,C18H36Au1N3S2,POSCAR_sg14_icsd_159005
3654,Br6Dy1Li1Rb2,POSCAR_sg139_icsd_402536
3655,C2Ge2La5,POSCAR_sg55_icsd_414344
3656,Mo2O16P4Sr1,POSCAR_sg14_icsd_411191
3657,C12H36Cl2Cu2P4,POSCAR_sg198_icsd_109793
3658,Br3Cr1,POSCAR_sg143_icsd_024768
3659,Mo5O16Te1,POSCAR_sg14_icsd_001081
3660,B5Mo2,POSCAR_sg166_icsd_614795
3661,B5Mo2,POSCAR_sg194_icsd_167733
3662,H48Na6O52V10,POSCAR_sg2_icsd_249323
3663,C2H8Cl1Cu1N4S2,POSCAR_sg14_icsd_262381
3664,B1O3S3Sm3,POSCAR_sg2_icsd_429961
3665,C12H12Hg1N2O4S2,POSCAR_sg142_icsd_172453
3666,H1B2F10Pr1,POSCAR_sg11_icsd_420466
3667,Fe1Nb2Se4,POSCAR_sg194_icsd_632807
3668,C2H13Co1N1O9P2,POSCAR_sg14_icsd_172605
3669,H8Al4O18Si4,POSCAR_sg1_icsd_107384
3670,P4Pr3Rb3S16,POSCAR_sg2_icsd_414012
3671,As2Cd3,POSCAR_sg110_icsd_042882
3672,As2Cd3,POSCAR_sg142_icsd_238075
3673,Hf1Mo6O24Tl8,POSCAR_sg12_icsd_250390
3674,La1Mn7O12,POSCAR_sg12_icsd_164178
3675,C6Fe1K3N6,POSCAR_sg14_icsd_023047
3676,C6Fe1K3N6,POSCAR_sg60_icsd_200201
3677,H6Dy1O6P3,POSCAR_sg12_icsd_088340
3678,Br2Cd1I2Rb2,POSCAR_sg40_icsd_194236
3679,Mo1S1Sb2,POSCAR_sg12_icsd_412092
3680,C4H16N2O6U1,POSCAR_sg14_icsd_164846
3681,S1,POSCAR_sg148_icsd_650792
3682,S1,POSCAR_sg154_icsd_281124
3683,S1,POSCAR_sg166_icsd_057164
3684,S1,POSCAR_sg3_icsd_033693
3685,C4H24N12O15Se5Zn3,POSCAR_sg57_icsd_411298
3686,O6Os2Rb1,POSCAR_sg227_icsd_157442
3687,O6Os2Rb1,POSCAR_sg216_icsd_161127
3688,Hg1Li2O12P4,POSCAR_sg14_icsd_000635
3689,Al1Li1Mg1Mo3O12,POSCAR_sg2_icsd_427906
3690,Al2Ba7O19Sc6,POSCAR_sg194_icsd_039442
3691,K2Ni1O7P2,POSCAR_sg4_icsd_080978
3692,B9Er2Ni15,POSCAR_sg64_icsd_613781
3693,C3Hg1K1N3S3,POSCAR_sg11_icsd_248728
3694,As6Cu7O24Pb2,POSCAR_sg2_icsd_079369
3695,Li3P1S4,POSCAR_sg62_icsd_035018
3696,H8Ba2O8Pt1,POSCAR_sg61_icsd_251040
3697,Ca6Na2O15Si4,POSCAR_sg14_icsd_069122
3698,Al2Ba6O15Rh4,POSCAR_sg187_icsd_073048
3699,Ag1Bi2F12,POSCAR_sg2_icsd_079879
3700,C12H36N6O7Si2,POSCAR_sg2_icsd_240233
3701,H4B2Cu3Na4O25P6,POSCAR_sg15_icsd_409059
3702,Ba1La2O10Ti3,POSCAR_sg40_icsd_164870
3703,C2F1N1O1S1,POSCAR_sg62_icsd_261212
3704,C2F1N1O1S1,POSCAR_sg29_icsd_261213
3705,H12Ca1O12P6Sn1,POSCAR_sg148_icsd_188683
3706,C19Co8O19P2,POSCAR_sg14_icsd_169323
3707,H8Gd1Na1O20Re4,POSCAR_sg118_icsd_027220
3708,Ag1B3O5,POSCAR_sg33_icsd_428142
3709,Cs1N9Sr1,POSCAR_sg15_icsd_100461
3710,Ba3Cl1O10P3,POSCAR_sg29_icsd_194200
3711,Cl4Mo3S7,POSCAR_sg14_icsd_028063
3712,Ba2Cu3Na1S5,POSCAR_sg12_icsd_237307
3713,Bi2O11Ti4,POSCAR_sg12_icsd_079769
3714,Cl6O1S6Ta2U1,POSCAR_sg2_icsd_420806
3715,Nb1Pd1Te5,POSCAR_sg62_icsd_068103
3716,Cl12S1Ti2,POSCAR_sg148_icsd_039305
3717,Fe6Ho1Sn6,POSCAR_sg71_icsd_106584
3718,H2O12Pr2Se4,POSCAR_sg29_icsd_075158
3719,C3S8,POSCAR_sg2_icsd_053591
3720,H18Mn1N6Te4,POSCAR_sg14_icsd_425410
3721,Mn2O3,POSCAR_sg61_icsd_009090
3722,Mn2O3,POSCAR_sg148_icsd_236254
3723,Mn2O3,POSCAR_sg2_icsd_236255
3724,H12Cl2P4Ru1,POSCAR_sg136_icsd_421660
3725,K4P4S14Sm2,POSCAR_sg5_icsd_161010
3726,Li1Mg1O4V1,POSCAR_sg63_icsd_154910
3727,Cd1K6Pb8,POSCAR_sg12_icsd_410552
3728,C24H64Ba2N8O44W10,POSCAR_sg2_icsd_193933
3729,Mg2O4Si1,POSCAR_sg74_icsd_182881
3730,Mg2O4Si1,POSCAR_sg10_icsd_027533
3731,Mg2O4Si1,POSCAR_sg12_icsd_027534
3732,Mg2O4Si1,POSCAR_sg74_icsd_083786
3733,Mg2O4Si1,POSCAR_sg36_icsd_189973
3734,Mg2O4Si1,POSCAR_sg12_icsd_182877
3735,Mg2O4Si1,POSCAR_sg12_icsd_027535
3736,Ni1O10Te2V2,POSCAR_sg2_icsd_260257
3737,Sc1Sn2,POSCAR_sg141_icsd_170062
3738,Na6S7Sn2,POSCAR_sg15_icsd_016242
3739,Ba3O9Ru2Sr1,POSCAR_sg15_icsd_048102
3740,Mg1N2O6,POSCAR_sg148_icsd_189913
3741,H24Cu1O24P2U2,POSCAR_sg126_icsd_097284
3742,H28Ge1Na4O14Se4,POSCAR_sg5_icsd_000099
3743,Ba2Cu3O7Y1,POSCAR_sg47_icsd_065396
3744,Mo2S4V1,POSCAR_sg9_icsd_094747
3745,Ce2Sn5,POSCAR_sg65_icsd_063666
3746,Dy3S7Sc2,POSCAR_sg12_icsd_630205
3747,C16H40Mn2N12O8S4,POSCAR_sg2_icsd_110014
3748,C2H6Mo1O8S2,POSCAR_sg61_icsd_262175
3749,C6H6Au3Eu1N6O3,POSCAR_sg193_icsd_291303
3750,K4O7P2,POSCAR_sg169_icsd_187835
3751,K4O7P2,POSCAR_sg194_icsd_187834
3752,Al2Rb4S5,POSCAR_sg33_icsd_429147
3753,Cu2P1Ti1,POSCAR_sg141_icsd_035419
3754,C16H48N2Ni1O14S8,POSCAR_sg2_icsd_110017
3755,As3Pb1S6Tl1,POSCAR_sg43_icsd_031364
3756,C14H32Ag2F6O6S6Si2,POSCAR_sg15_icsd_249786
3757,C1N2Tl2,POSCAR_sg2_icsd_417297
3758,Lu4Mo4O11,POSCAR_sg10_icsd_418644
3759,H6Mn1O6S1,POSCAR_sg19_icsd_249139
3760,As2F12O2S1Te4,POSCAR_sg14_icsd_412941
3761,As2F12O2S1Te4,POSCAR_sg62_icsd_412942
3762,In4Te3,POSCAR_sg58_icsd_182785
3763,N4Ta2,POSCAR_sg191_icsd_182351
3764,H11F8N1,POSCAR_sg14_icsd_038339
3765,K1P2Se6Y1,POSCAR_sg19_icsd_081712
3766,Ge4Li2O9,POSCAR_sg29_icsd_248310
3767,Cl4Se1,POSCAR_sg218_icsd_015583
3768,Er7Ni2Te2,POSCAR_sg44_icsd_280628
3769,Au1K1P2S7,POSCAR_sg15_icsd_165325
3770,O2,POSCAR_sg12_icsd_173933
3771,O2,POSCAR_sg194_icsd_164724
3772,O2,POSCAR_sg223_icsd_016574
3773,O2,POSCAR_sg69_icsd_037059
3774,C10I30Sc24,POSCAR_sg205_icsd_414259
3775,C2H21Cl2Co1N6O5,POSCAR_sg19_icsd_391436
3776,N8Si5Sr2,POSCAR_sg31_icsd_401500
3777,H16B2Na2O14,POSCAR_sg2_icsd_030532
3778,Al2B2Na2O7,POSCAR_sg163_icsd_237156
3779,H1N1S8,POSCAR_sg29_icsd_405497
3780,H8Cu1F6O4Si1,POSCAR_sg14_icsd_165385
3781,H8Cu1F6O4Si1,POSCAR_sg14_icsd_039564
3782,Ba3La2Nb2O15Ti2,POSCAR_sg164_icsd_157479
3783,Co9S8,POSCAR_sg225_icsd_023929
3784,C2H4N4O4,POSCAR_sg19_icsd_172534
3785,Dy1Ge2Ni1,POSCAR_sg71_icsd_170340
3786,C1Cl13Cs4Sc6,POSCAR_sg141_icsd_074869
3787,K1O10P3Th1,POSCAR_sg19_icsd_023734
3788,Ag4O5Te1,POSCAR_sg15_icsd_417353
3789,Cl2Pd1Se8,POSCAR_sg61_icsd_418159
3790,C1H4Na1O7P2Pr1,POSCAR_sg14_icsd_262905
3791,Hf1I4,POSCAR_sg205_icsd_109275
3792,Hf1I4,POSCAR_sg15_icsd_200826
3793,C2K2Pd1,POSCAR_sg164_icsd_421490
3794,C2H14Cl1Co1N14O8,POSCAR_sg14_icsd_162383
3795,Er2O3,POSCAR_sg12_icsd_419435
3796,H36N6O34V10,POSCAR_sg2_icsd_161217
3797,Te5U1,POSCAR_sg62_icsd_653137
3798,C7H28Ag4N18O12S7,POSCAR_sg19_icsd_251171
3799,As1Li1Mo1O6,POSCAR_sg33_icsd_015035
3800,C1Cl16W6,POSCAR_sg62_icsd_413027
3801,Co1Cs5O6Si1,POSCAR_sg14_icsd_093877
3802,Al2N2Ti3,POSCAR_sg159_icsd_052643
3803,Al2N2Ti3,POSCAR_sg186_icsd_071097
3804,Cs11O3Rb7,POSCAR_sg19_icsd_002170
3805,H2K1O3P1S1,POSCAR_sg8_icsd_075217
3806,H2O4U1,POSCAR_sg64_icsd_009153
3807,H28Li4O14Se6Sn2,POSCAR_sg2_icsd_193771
3808,C6H24N3O40P1W12,POSCAR_sg166_icsd_166877
3809,Ba4Nd4O15Pt1Zn3,POSCAR_sg186_icsd_408321
3810,C8H20N6O18S2U2,POSCAR_sg2_icsd_152170
3811,C5H12N2O1,POSCAR_sg31_icsd_150997
3812,Cl2Cu1N4S4,POSCAR_sg62_icsd_014154
3813,C6H4N9O2Tb1,POSCAR_sg14_icsd_172821
3814,La1Li1O4Ti1,POSCAR_sg129_icsd_081857
3815,C4H12Cl4Fe1P1,POSCAR_sg186_icsd_194586
